timestamp,rainfall,calculated_pressure,wind_speed,wind_direction,humidity,temperature,solar_radiation,pressure,wind_gust,dew_point
2025-05-27T05:45:00.000+0000,1.0,30.16,5.7,81.2,94.3,23.3,1.1,29.77,9.4,22.4
2025-05-27T05:30:00.000+0000,1.0,30.16,6.6,86.8,93.7,23.8,1.0,29.78,13.0,23.0
2025-05-27T05:15:00.000+0000,1.0,30.16,3.4,89.8,93.1,24.0,1.0,29.78,6.5,22.9
2025-05-27T19:30:00.000+0000,,30.12,10.1,57.1,57.6,32.1,789.6,29.75,16.7,22.6
2025-05-27T19:15:00.000+0000,,30.13,11.2,62.5,59.2,31.5,564.7,29.76,15.2,22.6
2025-05-27T19:00:00.000+0000,,30.13,11.6,33.6,58.6,32.0,406.6,29.75,18.1,22.8
2025-05-27T18:45:00.000+0000,,30.13,11.3,13.9,57.6,32.3,763.2,29.76,20.3,22.6
2025-05-27T18:30:00.000+0000,,30.14,11.0,19.7,59.7,32.0,947.6,29.77,23.2,22.7
2025-05-27T18:15:00.000+0000,,30.14,10.0,24.2,62.2,31.5,935.8,29.77,20.3,23.2
2025-05-27T18:00:00.000+0000,,30.15,9.6,19.8,61.0,31.3,893.5,29.77,18.8,22.8
2025-05-27T17:45:00.000+0000,,30.15,11.8,5.8,62.1,31.0,820.9,29.78,21.0,22.6
2025-05-27T17:30:00.000+0000,,30.16,12.5,24.0,64.9,30.7,551.2,29.79,19.6,23.4
2025-05-27T17:15:00.000+0000,,30.17,12.0,15.5,68.6,30.5,612.2,29.8,22.5,23.8
2025-05-27T17:00:00.000+0000,,30.17,12.4,32.9,69.9,30.2,488.7,29.79,21.0,24.1
2025-05-27T16:45:00.000+0000,,30.17,11.4,30.5,72.8,29.9,917.4,29.79,18.1,24.5
2025-05-27T16:30:00.000+0000,,30.17,11.4,25.9,73.6,29.5,653.8,29.79,18.1,23.8
2025-05-27T16:15:00.000+0000,,30.18,8.8,50.3,76.5,29.0,799.4,29.8,18.1,24.0
2025-05-27T16:00:00.000+0000,,30.17,9.4,23.7,79.3,28.6,700.7,29.8,15.9,24.0
2025-05-27T15:45:00.000+0000,,30.18,9.4,41.0,80.8,27.9,473.9,29.8,14.5,24.0
2025-05-27T15:30:00.000+0000,,30.18,7.1,35.3,82.1,27.6,547.6,29.8,13.0,24.3
2025-05-27T15:15:00.000+0000,,30.18,8.7,28.9,82.7,27.5,309.0,29.8,13.8,23.9
2025-05-27T15:00:00.000+0000,,30.18,9.1,17.3,84.4,27.1,652.6,29.8,13.8,24.0
2025-05-27T14:45:00.000+0000,,30.17,10.1,25.0,84.9,26.9,362.3,29.79,16.7,24.1
2025-05-27T14:30:00.000+0000,,30.17,7.7,36.3,86.5,26.3,341.8,29.79,13.8,23.6
2025-05-27T14:15:00.000+0000,,30.17,6.5,6.2,88.0,26.0,399.0,29.78,12.3,23.9
2025-05-27T14:00:00.000+0000,,30.17,6.0,340.9,88.3,25.7,208.1,29.79,10.1,23.3
2025-05-27T13:45:00.000+0000,,30.16,6.6,334.2,90.9,25.4,411.9,29.77,10.9,23.8
2025-05-27T13:30:00.000+0000,,30.16,6.2,354.3,92.0,24.8,432.5,29.78,13.0,23.4
2025-05-27T13:15:00.000+0000,,30.15,5.9,345.2,93.0,24.2,257.6,29.77,10.9,23.0
2025-05-27T13:00:00.000+0000,,30.15,6.7,337.3,93.2,24.1,199.0,29.77,12.3,22.6
2025-05-27T12:45:00.000+0000,,30.15,6.3,326.2,95.0,23.7,253.3,29.76,10.9,22.5
2025-05-27T12:30:00.000+0000,,30.15,6.5,303.3,96.6,23.3,212.0,29.76,11.6,22.3
2025-05-27T12:15:00.000+0000,,30.15,7.2,293.4,97.0,22.9,109.0,29.76,11.6,22.4
2025-05-27T12:00:00.000+0000,,30.15,7.5,308.7,97.2,22.7,58.7,29.76,13.0,22.3
2025-05-27T11:45:00.000+0000,,30.15,6.0,284.8,97.6,22.6,52.1,29.76,9.4,22.2
2025-05-27T11:30:00.000+0000,,30.14,5.3,280.8,97.9,22.5,33.6,29.76,8.7,22.1
2025-05-27T11:15:00.000+0000,,30.14,4.7,293.2,98.2,22.4,23.8,29.75,7.2,22.1
2025-05-27T11:00:00.000+0000,,30.13,3.4,292.7,98.3,22.4,14.3,29.74,5.1,22.1
2025-05-27T10:45:00.000+0000,,30.12,1.5,244.7,98.4,22.4,4.3,29.74,5.1,22.1
2025-05-27T10:30:00.000+0000,,30.12,2.3,254.0,98.3,22.4,1.5,29.74,5.8,22.1
2025-05-27T10:15:00.000+0000,,30.12,2.1,285.2,98.3,22.4,1.0,29.73,4.3,22.2
2025-05-27T10:00:00.000+0000,,30.11,1.2,241.0,98.4,22.5,1.1,29.73,3.6,22.2
2025-05-27T09:45:00.000+0000,,30.11,3.4,272.1,98.5,22.6,1.0,29.73,7.2,22.3
2025-05-27T09:30:00.000+0000,,30.11,0.9,242.5,98.3,22.6,1.1,29.73,3.6,22.5
2025-05-27T09:15:00.000+0000,,30.11,0.4,218.1,98.4,22.7,1.1,29.73,2.2,22.5
2025-05-27T09:00:00.000+0000,,30.1,0.9,223.4,98.2,22.8,1.1,29.72,2.9,22.5
2025-05-27T08:45:00.000+0000,,30.11,1.0,281.8,98.2,22.9,1.1,29.73,2.9,22.6
2025-05-27T08:30:00.000+0000,,30.12,1.6,260.3,98.3,22.9,1.1,29.73,4.3,22.6
2025-05-27T08:15:00.000+0000,,30.11,1.5,254.4,98.3,22.9,1.1,29.73,3.6,22.6
2025-05-27T08:00:00.000+0000,,30.12,0.7,216.9,98.0,22.9,1.1,29.74,2.9,22.6
2025-05-27T07:45:00.000+0000,,30.12,2.1,217.4,98.0,22.9,1.1,29.74,5.1,22.6
2025-05-27T07:30:00.000+0000,,30.13,4.4,189.0,98.0,22.9,1.1,29.74,7.2,22.6
2025-05-27T07:15:00.000+0000,,30.13,5.7,181.9,97.7,22.9,1.2,29.74,11.6,22.5
2025-05-27T07:00:00.000+0000,,30.11,5.1,221.8,97.5,22.9,1.1,29.73,9.4,22.5
2025-05-27T06:45:00.000+0000,,30.11,3.1,291.4,97.1,22.9,1.1,29.73,7.2,22.5
2025-05-27T06:30:00.000+0000,,30.12,0.9,294.5,96.7,22.9,1.1,29.74,3.6,22.5
2025-05-27T06:15:00.000+0000,,30.13,3.3,303.2,96.5,23.1,1.1,29.74,6.5,22.5
2025-05-27T06:00:00.000+0000,,30.14,3.3,19.4,95.3,23.2,1.1,29.76,7.2,22.4
2025-05-27T05:00:00.000+0000,,30.16,4.4,91.1,91.9,24.2,1.1,29.78,7.2,23.1
2025-05-27T00:45:00.000+0000,2.0,30.1,6.0,112.9,81.2,25.3,1.1,29.72,11.6,21.8
2025-05-26T19:15:00.000+0000,6.0,30.12,23.0,17.7,69.1,28.3,66.5,29.73,39.8,22.1
2025-05-26T19:00:00.000+0000,2.0,30.12,4.5,37.1,55.6,31.4,185.4,29.74,13.0,21.5
2025-05-27T04:45:00.000+0000,,30.16,7.5,60.5,90.0,24.5,1.1,29.78,13.8,22.9
2025-05-27T04:30:00.000+0000,,30.15,8.1,335.2,88.9,24.6,1.1,29.77,13.8,22.7
2025-05-27T04:15:00.000+0000,,30.14,7.0,321.2,89.0,24.5,1.1,29.76,12.3,22.3
2025-05-27T04:00:00.000+0000,,30.14,8.6,315.3,89.7,24.3,1.1,29.76,13.8,22.5
2025-05-27T03:45:00.000+0000,,30.16,3.0,291.4,93.2,23.6,1.1,29.77,9.4,22.5
2025-05-27T03:30:00.000+0000,,30.16,0.7,324.9,93.3,23.7,1.1,29.78,2.9,22.6
2025-05-27T03:15:00.000+0000,,30.16,1.3,333.5,92.6,23.7,1.1,29.78,3.6,22.3
2025-05-27T03:00:00.000+0000,,30.15,1.9,321.3,93.2,23.6,1.1,29.77,5.1,22.4
2025-05-27T02:45:00.000+0000,,30.14,1.9,265.4,93.6,23.8,1.1,29.76,5.8,22.7
2025-05-27T02:30:00.000+0000,,30.14,2.3,259.6,94.2,23.7,1.1,29.75,5.8,22.8
2025-05-27T02:15:00.000+0000,,30.13,2.9,236.9,94.6,23.6,1.0,29.75,5.1,22.7
2025-05-27T02:00:00.000+0000,,30.13,3.9,240.6,94.4,23.5,1.1,29.75,6.5,22.5
2025-05-27T01:45:00.000+0000,,30.11,4.7,312.2,94.4,23.5,1.1,29.73,7.2,22.5
2025-05-27T01:30:00.000+0000,,30.11,2.1,130.0,92.5,23.7,1.1,29.73,4.3,22.4
2025-05-27T01:15:00.000+0000,,30.11,3.1,263.4,89.7,24.1,1.1,29.73,5.1,22.8
2025-05-27T01:00:00.000+0000,,30.11,3.8,156.1,85.8,24.6,1.1,29.73,10.1,22.1
2025-05-27T00:30:00.000+0000,,30.1,4.8,113.2,79.8,25.6,2.2,29.72,12.3,22.2
2025-05-27T00:15:00.000+0000,,30.1,5.2,202.3,79.1,26.0,12.9,29.72,10.1,22.1
2025-05-27T00:00:00.000+0000,,30.09,6.1,213.9,78.6,26.0,13.2,29.71,10.1,21.9
2025-05-26T23:45:00.000+0000,,30.09,5.1,210.3,80.0,26.0,13.9,29.71,8.7,22.1
2025-05-26T23:30:00.000+0000,,30.08,5.0,208.2,80.8,25.8,33.9,29.7,9.4,22.3
2025-05-26T23:15:00.000+0000,,30.09,5.7,179.8,80.4,25.8,36.7,29.71,10.9,22.1
2025-05-26T23:00:00.000+0000,,30.08,9.7,171.1,79.3,26.1,42.4,29.7,15.2,22.2
2025-05-26T22:45:00.000+0000,,30.08,9.4,151.7,78.4,27.3,41.0,29.7,24.6,23.2
2025-05-26T22:30:00.000+0000,,30.05,2.6,49.3,78.9,28.3,55.2,29.68,5.1,24.5
2025-05-26T22:15:00.000+0000,,30.06,5.2,24.4,75.5,28.5,75.5,29.69,9.4,23.8
2025-05-26T22:00:00.000+0000,,30.07,6.9,8.5,78.7,28.7,103.7,29.7,10.1,24.7
2025-05-26T21:45:00.000+0000,,30.08,6.8,21.4,76.2,29.0,148.2,29.7,9.4,24.6
2025-05-26T21:30:00.000+0000,,30.07,7.8,27.5,75.1,29.2,144.1,29.7,11.6,24.4
2025-05-26T21:15:00.000+0000,,30.07,9.2,28.3,69.2,29.9,247.5,29.7,15.2,23.8
2025-05-26T21:00:00.000+0000,,30.08,7.6,4.3,67.0,30.0,565.1,29.7,15.2,23.2
2025-05-26T20:45:00.000+0000,,30.07,4.0,326.9,66.4,29.9,212.6,29.7,9.4,23.0
2025-05-26T20:30:00.000+0000,,30.08,5.8,336.6,69.0,29.1,738.0,29.71,10.1,22.9
2025-05-26T20:15:00.000+0000,,30.09,7.1,347.2,80.2,28.3,789.5,29.72,14.5,22.9
2025-05-26T20:00:00.000+0000,,30.09,4.0,249.4,85.9,26.6,742.5,29.72,8.7,24.0
2025-05-26T19:45:00.000+0000,,30.12,6.9,339.2,85.6,25.0,676.8,29.72,13.0,22.4
2025-05-26T19:30:00.000+0000,,30.13,18.5,18.2,86.0,24.3,232.8,29.73,31.1,21.8
2025-05-26T18:45:00.000+0000,,30.11,4.9,73.6,55.3,31.9,431.3,29.73,10.9,21.9
2025-05-26T18:30:00.000+0000,,30.12,3.8,197.4,59.2,31.2,508.0,29.74,8.0,22.3
2025-05-26T18:15:00.000+0000,,30.12,3.8,130.7,59.4,31.4,389.1,29.74,8.7,22.6
2025-05-26T18:00:00.000+0000,,30.13,6.5,14.5,59.1,31.3,258.1,29.74,13.8,22.4
2025-05-26T17:45:00.000+0000,,30.13,5.8,36.8,62.6,31.0,513.7,29.75,15.9,22.9
2025-05-26T17:30:00.000+0000,,30.13,4.9,130.6,62.6,30.9,340.2,29.75,10.9,22.9
2025-05-26T17:15:00.000+0000,,30.13,6.5,7.4,62.7,30.6,569.1,29.75,13.0,22.7
2025-05-26T17:00:00.000+0000,,30.13,5.4,68.0,64.3,30.3,678.9,29.75,13.0,22.4
2025-05-26T16:45:00.000+0000,,30.14,5.9,70.4,66.3,29.9,345.4,29.75,12.3,22.9
2025-05-26T16:30:00.000+0000,,30.14,6.5,92.4,65.7,29.8,378.5,29.75,11.6,23.0
2025-05-26T16:15:00.000+0000,,30.13,10.3,41.2,63.9,30.1,388.2,29.74,17.4,22.9
2025-05-26T16:00:00.000+0000,,30.13,9.7,350.4,63.9,30.5,378.7,29.74,16.7,22.5
2025-05-26T15:45:00.000+0000,,30.13,8.1,5.1,66.1,30.1,810.0,29.75,17.4,22.3
2025-05-26T15:30:00.000+0000,,30.13,8.2,39.3,70.4,29.2,763.6,29.75,14.5,23.0
2025-05-26T15:15:00.000+0000,,30.13,7.1,32.9,71.5,28.9,689.8,29.75,14.5,23.2
2025-05-26T15:00:00.000+0000,,30.14,6.3,18.2,75.8,28.2,515.9,29.75,12.3,23.5
2025-05-26T14:45:00.000+0000,,30.14,6.1,344.2,77.6,27.7,330.9,29.75,12.3,23.5
2025-05-26T14:30:00.000+0000,,30.14,6.9,330.2,79.3,27.6,606.2,29.75,11.6,22.6
2025-05-26T14:15:00.000+0000,,30.14,6.7,349.2,82.3,26.5,537.3,29.75,13.8,23.2
2025-05-26T14:00:00.000+0000,,30.14,5.5,317.1,85.1,25.7,432.2,29.75,11.6,22.3
2025-05-26T13:45:00.000+0000,,30.15,3.0,336.0,87.9,25.0,273.1,29.75,5.8,22.4
2025-05-26T13:30:00.000+0000,,30.15,2.1,323.8,90.1,24.6,110.3,29.75,5.8,22.9
2025-05-26T13:15:00.000+0000,,30.15,1.9,68.2,93.0,24.2,191.4,29.76,4.3,23.0
2025-05-26T13:00:00.000+0000,,30.15,2.2,122.0,94.8,23.9,137.0,29.76,5.1,22.6
2025-05-26T12:45:00.000+0000,,30.15,3.6,152.1,95.7,23.5,156.1,29.76,6.5,22.8
2025-05-26T12:30:00.000+0000,,30.15,2.1,152.4,96.8,23.1,119.5,29.76,5.1,22.6
2025-05-26T12:15:00.000+0000,,30.15,1.8,51.7,96.9,22.8,36.1,29.76,6.5,22.2
2025-05-26T12:00:00.000+0000,,30.16,3.3,19.3,97.5,22.7,54.6,29.76,5.8,22.3
2025-05-26T11:45:00.000+0000,,30.16,2.5,32.2,97.8,22.4,38.9,29.77,3.6,21.8
2025-05-26T11:30:00.000+0000,,30.16,1.3,325.4,97.7,22.2,34.0,29.77,2.9,21.6
2025-05-26T11:15:00.000+0000,,30.16,1.4,330.0,97.5,22.0,19.9,29.76,2.9,21.6
2025-05-26T11:00:00.000+0000,,30.16,1.4,15.2,97.1,21.9,8.9,29.77,2.9,21.5
2025-05-26T10:45:00.000+0000,,30.17,0.1,15.2,96.7,22.0,5.8,29.77,1.4,21.4
2025-05-26T10:30:00.000+0000,,30.16,1.4,15.2,96.6,22.0,2.3,29.76,3.6,21.4
2025-05-26T10:15:00.000+0000,,30.15,1.9,69.6,96.2,22.1,1.0,29.75,2.9,21.5
2025-05-26T10:00:00.000+0000,,30.14,3.6,67.7,95.9,22.1,1.1,29.75,5.1,21.5
2025-05-26T09:45:00.000+0000,,30.14,3.6,31.6,95.7,22.2,1.1,29.75,5.1,21.5
2025-05-26T09:30:00.000+0000,,30.13,4.3,29.4,95.6,22.2,1.0,29.74,7.2,21.6
2025-05-26T09:15:00.000+0000,,30.13,3.7,29.7,95.1,22.3,1.1,29.73,5.8,21.6
2025-05-26T09:00:00.000+0000,,30.13,2.5,16.8,94.6,22.4,1.0,29.74,5.8,21.5
2025-05-26T08:45:00.000+0000,,30.13,2.6,0.4,94.5,22.5,1.1,29.74,5.8,21.6
2025-05-26T08:30:00.000+0000,,30.13,3.8,352.0,94.7,22.5,1.0,29.73,6.5,21.7
2025-05-26T08:15:00.000+0000,,30.13,3.2,342.1,94.0,22.5,1.0,29.74,5.8,21.5
2025-05-26T08:00:00.000+0000,,30.13,2.6,341.6,93.7,22.7,1.1,29.74,4.3,21.6
2025-05-26T07:45:00.000+0000,,30.14,3.1,330.4,93.6,22.8,1.1,29.74,4.3,21.8
2025-05-26T07:30:00.000+0000,,30.13,4.2,324.9,93.3,22.9,1.1,29.74,5.8,21.7
2025-05-26T07:15:00.000+0000,,30.14,1.2,89.3,92.8,23.1,1.1,29.74,3.6,22.0
2025-05-26T07:00:00.000+0000,,30.14,2.9,48.8,92.4,23.2,1.0,29.75,4.3,22.1
2025-05-26T06:45:00.000+0000,,30.14,3.6,57.1,92.0,23.4,1.0,29.75,6.5,22.0
2025-05-26T06:30:00.000+0000,,30.15,3.3,46.8,91.3,23.5,1.1,29.75,5.1,22.2
2025-05-26T06:15:00.000+0000,,30.14,5.1,54.1,90.8,23.7,1.1,29.75,9.4,22.1
2025-05-26T06:00:00.000+0000,,30.15,6.7,38.8,90.0,23.9,1.1,29.75,10.1,22.2
2025-05-26T05:45:00.000+0000,,30.14,4.9,31.4,89.4,24.2,1.1,29.75,9.4,22.4
2025-05-26T05:30:00.000+0000,,30.14,3.7,347.5,89.3,24.3,1.1,29.75,6.5,22.4
2025-05-26T05:15:00.000+0000,,30.14,3.7,316.6,88.7,24.4,1.1,29.75,5.8,22.4
2025-05-26T05:00:00.000+0000,,30.14,5.1,22.0,87.7,24.7,1.0,29.75,8.7,22.5
2025-05-26T04:45:00.000+0000,,30.14,5.1,345.4,87.2,24.8,1.1,29.75,8.0,22.7
2025-05-26T04:30:00.000+0000,,30.14,4.1,331.6,86.1,25.0,1.1,29.75,8.7,22.8
2025-05-26T04:15:00.000+0000,,30.15,8.3,303.7,85.2,25.3,1.1,29.75,16.7,22.7
2025-05-26T04:00:00.000+0000,,30.15,6.3,287.5,83.6,25.8,1.1,29.76,10.9,22.9
2025-05-26T03:45:00.000+0000,,30.15,3.8,295.6,83.0,25.9,1.1,29.76,7.2,22.8
2025-05-26T03:30:00.000+0000,,30.15,3.1,316.4,82.9,25.9,1.1,29.76,5.1,23.0
2025-05-26T03:15:00.000+0000,,30.16,1.9,342.4,82.3,26.1,1.1,29.77,3.6,23.0
2025-05-26T03:00:00.000+0000,,30.16,0.2,5.5,81.8,26.2,1.1,29.77,2.2,22.9
2025-05-26T02:45:00.000+0000,,30.16,2.2,359.1,81.4,26.2,1.2,29.77,5.8,22.8
2025-05-26T02:30:00.000+0000,,30.16,3.0,335.9,81.0,26.3,1.1,29.77,4.3,22.8
2025-05-26T02:15:00.000+0000,,30.16,3.6,7.1,80.5,26.4,1.1,29.77,6.5,22.8
2025-05-26T02:00:00.000+0000,,30.16,3.9,43.9,79.7,26.6,1.2,29.77,5.8,23.1
2025-05-26T01:45:00.000+0000,,30.15,5.3,59.8,78.8,26.9,1.1,29.76,8.0,22.9
2025-05-26T01:30:00.000+0000,,30.14,3.6,11.9,76.5,27.3,1.1,29.75,7.2,23.2
2025-05-26T01:15:00.000+0000,,30.14,6.4,353.6,74.8,27.7,1.1,29.75,11.6,22.8
2025-05-26T01:00:00.000+0000,,30.14,9.1,355.6,73.7,27.9,1.1,29.75,13.0,22.9
2025-05-26T00:45:00.000+0000,,30.13,7.7,348.1,72.7,28.0,1.3,29.75,13.0,22.9
2025-05-26T00:30:00.000+0000,,30.13,7.3,337.4,71.7,28.3,7.6,29.75,11.6,22.7
2025-05-26T00:15:00.000+0000,,30.13,5.9,320.4,70.0,28.8,26.7,29.74,10.1,22.8
2025-05-26T00:00:00.000+0000,,30.12,7.0,15.8,68.4,29.4,63.9,29.74,10.9,22.9
2025-05-25T23:45:00.000+0000,,30.12,8.7,31.3,67.1,29.6,105.8,29.74,13.0,22.9
2025-05-25T23:30:00.000+0000,,30.12,9.8,20.3,65.4,29.8,111.7,29.74,15.2,22.6
2025-05-25T23:15:00.000+0000,,30.12,9.3,2.1,63.1,30.4,143.3,29.73,15.2,22.6
2025-05-25T23:00:00.000+0000,,30.12,10.7,358.9,61.1,30.8,251.5,29.74,16.7,22.9
2025-05-25T22:45:00.000+0000,,30.12,9.1,0.8,58.2,31.3,316.8,29.74,14.5,22.0
2025-05-25T22:30:00.000+0000,,30.12,8.2,11.5,58.0,31.2,359.1,29.74,13.0,21.9
2025-05-25T22:15:00.000+0000,,30.12,8.6,4.9,58.7,31.0,400.6,29.74,13.0,21.5
2025-05-25T22:00:00.000+0000,,30.13,9.3,19.4,59.8,30.5,225.6,29.75,13.8,21.8
2025-05-25T21:45:00.000+0000,,30.13,11.1,31.9,57.4,31.5,371.5,29.75,19.6,22.1
2025-05-25T21:30:00.000+0000,,30.13,9.2,29.3,57.7,31.6,504.3,29.75,15.9,22.3
2025-05-25T21:15:00.000+0000,,30.13,7.4,66.9,58.4,31.0,459.7,29.75,11.6,21.9
2025-05-25T21:00:00.000+0000,,30.14,7.4,32.2,60.5,31.0,567.1,29.75,14.5,22.5
2025-05-25T20:45:00.000+0000,,30.14,9.6,10.3,61.0,30.4,502.4,29.75,15.2,22.1
2025-05-25T20:30:00.000+0000,,30.14,11.5,346.8,60.2,30.5,659.8,29.76,19.6,21.5
2025-05-25T20:15:00.000+0000,,30.15,11.8,355.1,60.7,30.1,454.0,29.77,17.4,21.6
2025-05-25T20:00:00.000+0000,,30.15,11.2,12.6,57.9,31.1,242.5,29.77,19.6,21.9
2025-05-25T19:45:00.000+0000,,30.15,7.2,67.5,54.7,31.9,946.0,29.76,18.1,21.7
2025-05-25T19:30:00.000+0000,,30.15,7.8,162.0,50.8,32.0,328.6,29.77,17.4,20.8
2025-05-25T19:15:00.000+0000,,30.15,5.5,107.9,52.0,32.3,675.7,29.77,10.1,21.2
2025-05-25T19:00:00.000+0000,,30.16,7.3,134.5,51.8,32.2,887.3,29.77,14.5,21.0
2025-05-25T18:45:00.000+0000,,30.16,6.1,134.9,56.1,31.7,946.4,29.77,12.3,21.8
2025-05-25T18:30:00.000+0000,,30.16,5.2,155.8,56.1,31.3,261.2,29.78,11.6,21.8
2025-05-25T18:15:00.000+0000,,30.17,6.0,173.0,56.5,31.6,709.0,29.78,13.0,21.9
2025-05-25T18:00:00.000+0000,,30.18,4.3,132.2,56.8,31.2,697.6,29.79,10.1,21.6
2025-05-25T17:45:00.000+0000,,30.18,5.0,153.5,57.8,30.4,508.2,29.79,11.6,22.0
2025-05-25T17:30:00.000+0000,,30.18,6.4,154.7,56.9,31.3,358.8,29.79,11.6,21.7
2025-05-25T17:15:00.000+0000,,30.18,4.4,227.9,60.7,30.8,835.8,29.79,14.5,21.9
2025-05-25T17:00:00.000+0000,,30.18,4.8,122.6,63.5,30.4,858.8,29.8,13.0,22.7
2025-05-25T16:45:00.000+0000,,30.18,5.4,122.4,64.6,30.0,837.8,29.79,13.0,22.6
2025-05-25T16:30:00.000+0000,,30.19,7.3,104.1,64.5,29.7,818.0,29.8,12.3,22.3
2025-05-25T16:15:00.000+0000,,30.2,5.3,132.8,66.5,29.3,792.6,29.81,15.2,22.4
2025-05-25T16:00:00.000+0000,,30.21,8.0,160.5,66.6,29.2,541.0,29.82,15.9,22.3
2025-05-25T15:45:00.000+0000,,30.21,6.5,173.5,68.2,28.7,850.9,29.82,14.5,21.5
2025-05-25T15:30:00.000+0000,,30.22,7.5,165.8,69.9,28.0,584.0,29.83,12.3,22.2
2025-05-25T15:15:00.000+0000,,30.22,9.0,144.8,71.1,28.2,468.9,29.83,14.5,21.6
2025-05-25T15:00:00.000+0000,,30.21,11.4,162.5,73.6,27.3,594.4,29.82,18.1,22.2
2025-05-25T14:45:00.000+0000,,30.22,11.1,153.0,76.5,26.8,593.2,29.83,20.3,21.7
2025-05-25T14:30:00.000+0000,,30.22,14.7,148.5,79.4,26.1,289.9,29.83,23.9,24.0
2025-05-25T14:15:00.000+0000,,30.22,8.9,131.5,74.0,27.9,123.1,29.83,20.3,22.8
2025-05-25T14:00:00.000+0000,,30.21,5.6,103.1,72.9,28.4,525.0,29.82,9.4,23.0
2025-05-25T13:45:00.000+0000,,30.21,6.6,64.2,73.6,27.8,383.2,29.82,11.6,22.6
2025-05-25T13:30:00.000+0000,,30.21,6.6,53.7,76.9,27.2,401.1,29.82,11.6,22.8
2025-05-25T13:15:00.000+0000,,30.2,5.0,48.6,79.5,26.3,363.2,29.81,10.1,21.8
2025-05-25T13:00:00.000+0000,,30.2,4.7,49.3,81.9,25.6,274.3,29.81,9.4,22.2
2025-05-25T12:45:00.000+0000,,30.19,6.7,24.5,82.4,25.2,272.1,29.8,11.6,21.6
2025-05-25T12:30:00.000+0000,,30.19,7.5,26.2,83.4,24.8,207.0,29.8,10.9,21.8
2025-05-25T12:15:00.000+0000,,30.19,6.8,29.6,84.5,24.3,173.6,29.79,10.1,21.5
2025-05-25T12:00:00.000+0000,,30.19,3.8,31.6,85.7,24.0,118.3,29.79,6.5,21.0
2025-05-25T11:45:00.000+0000,,30.19,3.4,18.2,86.7,23.6,81.4,29.79,6.5,20.8
2025-05-25T11:30:00.000+0000,,30.18,1.5,353.6,87.7,23.1,53.9,29.79,5.1,21.0
2025-05-25T11:15:00.000+0000,,30.18,3.0,357.6,88.8,22.7,33.0,29.79,5.8,20.7
2025-05-25T11:00:00.000+0000,,30.18,3.3,346.5,88.3,22.5,18.6,29.79,6.5,20.4
2025-05-25T10:45:00.000+0000,,30.17,3.7,341.8,88.1,22.5,7.5,29.78,6.5,20.4
2025-05-25T10:30:00.000+0000,,30.18,3.5,6.1,88.1,22.5,2.7,29.78,5.8,20.4
2025-05-25T10:15:00.000+0000,,30.17,3.3,4.1,87.0,22.7,1.1,29.78,5.8,20.5
2025-05-25T10:00:00.000+0000,,30.17,3.6,1.3,86.4,22.8,1.1,29.77,6.5,20.4
2025-05-25T09:45:00.000+0000,,30.16,3.7,340.5,86.5,22.8,1.1,29.77,6.5,20.5
2025-05-25T09:30:00.000+0000,,30.17,2.6,330.5,86.0,22.9,1.1,29.77,4.3,20.4
2025-05-25T09:15:00.000+0000,,30.16,3.3,338.0,85.6,23.0,1.1,29.77,5.1,20.6
2025-05-25T09:00:00.000+0000,,30.16,0.1,325.4,85.1,23.2,1.0,29.77,2.2,20.7
2025-05-25T08:45:00.000+0000,,30.16,1.8,342.2,84.4,23.3,1.1,29.76,4.3,20.6
2025-05-25T08:30:00.000+0000,,30.16,4.0,26.3,83.8,23.5,1.1,29.77,5.8,21.0
2025-05-25T08:15:00.000+0000,,30.16,5.3,35.9,82.4,23.9,1.1,29.76,8.7,21.1
2025-05-25T08:00:00.000+0000,,30.15,8.2,26.1,81.1,24.3,1.1,29.76,11.6,20.9
2025-05-25T07:45:00.000+0000,,30.15,8.7,2.5,80.5,24.5,1.1,29.76,13.8,20.9
2025-05-25T07:30:00.000+0000,,30.15,8.5,350.1,80.2,24.6,1.1,29.76,13.8,21.0
2025-05-25T07:15:00.000+0000,,30.16,8.0,346.0,79.8,24.7,1.1,29.76,12.3,21.0
2025-05-25T07:00:00.000+0000,,30.16,7.3,339.6,79.4,24.9,1.1,29.76,11.6,21.1
2025-05-25T06:45:00.000+0000,,30.16,8.0,320.9,78.9,25.0,1.1,29.77,10.9,21.2
2025-05-25T06:30:00.000+0000,,30.16,9.6,330.6,78.4,25.1,1.1,29.77,15.9,21.1
2025-05-25T06:15:00.000+0000,,30.16,7.8,321.4,78.1,25.3,1.1,29.77,13.8,21.2
2025-05-25T06:00:00.000+0000,,30.17,8.4,321.2,77.5,25.5,1.1,29.77,12.3,21.3
2025-05-25T05:45:00.000+0000,,30.17,8.3,318.6,77.1,25.6,1.1,29.77,14.5,21.3
2025-05-25T05:30:00.000+0000,,30.17,8.4,311.4,77.0,25.6,1.1,29.78,13.0,21.3
2025-05-25T05:15:00.000+0000,,30.17,7.1,312.1,76.8,25.7,1.1,29.78,12.3,21.5
2025-05-25T05:00:00.000+0000,,30.18,5.9,322.2,76.4,25.9,1.1,29.79,10.1,21.4
2025-05-25T04:45:00.000+0000,,30.17,5.3,304.1,75.3,26.1,1.1,29.78,10.1,21.4
2025-05-25T04:30:00.000+0000,,30.18,5.0,310.4,74.7,26.3,1.1,29.79,8.0,21.4
